,Date,Open,High,Low,Close,Adj Close,Volume,Daily Stock
89,1962-05-09,6.126666999999999,6.183333,6.0,6.013333,0.49262399999999995,1600000,1.8498475598559407
90,1962-05-10,6.013333,6.13,5.986667,6.04,0.49480799999999997,1907200,-0.4434645478638847
91,1962-05-11,6.04,6.133333,5.92,5.946667,0.487163,1896000,1.5452483443708664
92,1962-05-14,5.946667,6.06,5.843333,6.06,0.496446,2728000,-1.9058238842026956
93,1962-05-15,6.06,6.173333,6.026667,6.026667,0.493717,1683200,0.5500495049504923
94,1962-05-16,6.026667,6.126666999999999,6.026667,6.093333,0.49917799999999996,880000,-1.106183567135874
95,1962-05-17,6.093333,6.093333,5.96,5.986667,0.490439,971200,1.7505362007952066
96,1962-05-18,5.986667,6.02,5.94,6.02,0.49317,731200,-0.5567872741209731
97,1962-05-21,6.02,6.02,5.946667,6.0,0.49153199999999997,395200,0.3322259136212554
98,1962-05-22,5.993333,5.993333,5.8,5.8,0.47514700000000004,1000000,3.225801069288157
99,1962-05-23,5.8,5.84,5.536667,5.536667,0.453575,2891200,4.540224137931039
100,1962-05-24,5.536667,5.68,5.306667,5.306667,0.434733,4152000,4.154123771575924
101,1962-05-25,5.306667,5.426667,5.173333,5.313333999999999,0.43527899999999997,4299200,-0.12563441421893087
102,1962-05-28,5.293334,5.293334,4.733333,4.813333999999999,0.394318,4320000,9.068008933500142
103,1962-05-29,4.873333000000001,5.16,4.873333000000001,5.106667,0.41834799999999994,3856000,-4.787975703691893
104,1962-05-31,5.2,5.3333330000000005,5.2,5.233333,0.428725,4128000,-0.6410192307692276
105,1962-06-01,5.213333,5.213333,5.103333,5.133333,0.420533,2411200,1.534526952335484
106,1962-06-04,5.066667,5.066667,4.8,4.8,0.393225,1811200,5.263164127423413
107,1962-06-05,4.8,4.986667,4.706666,4.855,0.397731,3160000,-1.145833333333346
108,1962-06-06,4.855,5.013333,4.826667,4.873333000000001,0.399233,2880000,-0.3776107106076242
109,1962-06-07,4.906667,4.986667,4.906667,4.933333,0.404148,1227200,-0.5434646369929022
110,1962-06-08,4.936666000000001,5.013333,4.936666000000001,4.95,0.405513,1168000,-0.2701013193924708
111,1962-06-11,4.95,4.96,4.78,4.786667,0.392133,1187200,3.299656565656578
112,1962-06-12,4.733333,4.733333,4.468333,4.468333,0.366054,3328000,5.598591943562806
113,1962-06-13,4.468333,4.573333,4.296667,4.301667,0.352401,4384000,3.7299368690739967
114,1962-06-14,4.301667,4.423333,4.0,4.08,0.334242,6675200,5.153048806427835
115,1962-06-15,4.08,4.46,4.006667,4.446667,0.36428,6328000,-8.986936274509794
116,1962-06-18,4.446667,4.53,4.233333,4.396667,0.360184,4768000,1.1244376968187595
117,1962-06-19,4.396667,4.48,4.346667,4.48,0.36701,2104000,-1.895367559107855
118,1962-06-20,4.48,4.57,4.373333000000001,4.373333000000001,0.358272,3059200,2.3809598214285677
119,1962-06-21,4.32,4.32,4.203333,4.21,0.34489200000000003,3707200,2.5462962962963034
120,1962-06-22,4.21,4.286667,4.14,4.266667,0.349533,3371200,-1.346009501187649
121,1962-06-25,4.266667,4.48,4.206666,4.433333,0.363187,3792000,-3.906234069825468
122,1962-06-26,4.433333,4.52,4.266667,4.266667,0.349533,3227200,3.7593837413070528
123,1962-06-27,4.273333999999999,4.44,4.273333999999999,4.44,0.363733,2955200,-3.9001397971701044
124,1962-06-28,4.47,4.646667,4.47,4.586666999999999,0.375749,4083200,-2.609999999999992
125,1962-06-29,4.586666999999999,4.633333,4.51,4.523333999999999,0.37056,2824000,1.3808065856971978
126,1962-07-02,4.523333999999999,4.6666669999999995,4.513333,4.6666669999999995,0.382302,1392000,-3.1687467695288514
127,1962-07-03,4.6666669999999995,4.716667,4.64,4.686666000000001,0.383941,2584000,-0.4285499693893139
128,1962-07-05,4.686666000000001,4.706666,4.65,4.6666669999999995,0.382302,2016000,0.42672125557915175
129,1962-07-06,4.613333,4.613333,4.56,4.6,0.376841,1624000,0.2890101364891774
130,1962-07-09,4.6,4.673333,4.546667,4.67,0.382576,1888000,-1.521739130434789
131,1962-07-10,4.75,4.823333,4.75,4.783333,0.39186,3048000,-0.7017473684210491
132,1962-07-11,4.783333,4.993333,4.763333,4.991667,0.408927,3312000,-4.355414937659574
133,1962-07-12,5.003334,5.196667,5.003334,5.053333,0.413979,3299200,-0.9993136576530884
134,1962-07-13,5.053333,5.086666999999999,4.966667,5.016667,0.410975,2104000,0.7255805227955551
135,1962-07-16,5.016667,5.1,4.966667,5.1,0.41780200000000006,1656000,-1.6611228132144242
136,1962-07-17,5.1,5.126666999999999,4.933333,4.935,0.404285,1707200,3.2352941176470598
137,1962-07-18,4.935,4.96,4.826667,4.87,0.39896,2435200,1.3171225937183284
138,1962-07-19,4.896667,5.013333,4.896667,4.9,0.401417,2195200,-0.06806670741548229
139,1962-07-20,4.913333000000001,4.986667,4.913333000000001,4.96,0.406333,675200,-0.9498033208821658
140,1962-07-23,4.96,5.026667,4.953333,4.973333,0.407425,840000,-0.268810483870973
141,1962-07-24,4.946667,4.946667,4.843333,4.843333,0.396775,888000,2.088962123385289
142,1962-07-25,4.843333,4.913333000000001,4.783333,4.9,0.401417,1875200,-1.1700000805230617
143,1962-07-26,4.923333,4.973333,4.923333,4.926667,0.403602,947200,-0.06771835258756062
144,1962-07-27,4.926667,5.011667,4.923333,5.011667,0.410566,947200,-1.7253043487615454
145,1962-07-30,5.043334,5.165,5.043334,5.165,0.42312700000000003,2848000,-2.412412106753197
146,1962-07-31,5.165,5.246666,5.16,5.16,0.422717,2771200,0.09680542110357973
147,1962-08-01,5.146667,5.146667,5.016667,5.016667,0.410975,1216000,2.525906572156308
148,1962-08-02,5.02,5.143333,5.02,5.143333,0.42135200000000006,1488000,-2.456832669322721
149,1962-08-03,5.143333,5.1666669999999995,5.093333,5.133333,0.420533,947200,0.19442645459665525
150,1962-08-06,5.133333,5.153333,5.06,5.066667,0.415071,6603200,1.2986883960187379
151,1962-08-07,5.061666000000001,5.061666000000001,4.976666000000001,4.976666000000001,0.407779,915200,1.6792889929916346
152,1962-08-08,4.976666000000001,5.106667,4.94,5.09,0.41706499999999996,1576000,-2.277307739759894
153,1962-08-09,5.086666999999999,5.086666999999999,5.001666999999999,5.02,0.411329,1288000,1.3106224567088787
154,1962-08-10,5.02,5.063333999999999,5.001666999999999,5.01,0.41051000000000004,976000,0.1992031872509918
155,1962-08-13,5.013333,5.063333999999999,5.013333,5.05,0.413788,1019200,-0.7313896762891984
156,1962-08-14,5.05,5.146667,5.0416669999999995,5.146667,0.42170799999999997,1896000,-1.9141980198019815
157,1962-08-15,5.153333,5.256667,5.153333,5.153333,0.422254,2344000,0.0
158,1962-08-16,5.153333,5.236667,5.143333,5.15,0.42198100000000005,1272000,0.06467658891827069
159,1962-08-17,5.15,5.22,5.146667,5.193333,0.42553199999999997,888000,-0.841417475728148
160,1962-08-20,5.22,5.296667,5.22,5.25,0.430175,1803200,-0.5747126436781657
161,1962-08-21,5.25,5.306667,5.226666000000001,5.236667,0.42908199999999996,1296000,0.2539619047619097
162,1962-08-22,5.246666,5.486667,5.246666,5.453333,0.44683599999999996,3304000,-3.939015748286616
163,1962-08-23,5.453333,5.53,5.43,5.473333,0.448475,2920000,-0.3667481886765481
164,1962-08-24,5.473333,5.48,5.433333,5.453333,0.44683599999999996,1248000,0.3654080612307064
165,1962-08-27,5.453333,5.49,5.433333,5.44,0.44574300000000006,912000,0.24449267998120366
166,1962-08-28,5.436666000000001,5.436666000000001,5.246666,5.246666,0.42990200000000006,2747200,3.4947889018747955
167,1962-08-29,5.246666,5.28,5.176667,5.213333,0.427171,2520000,0.6353177427341445
168,1962-08-30,5.213333,5.26,5.16,5.17,0.42362,947200,0.8311957053194282
169,1962-08-31,5.18,5.303333,5.18,5.283333,0.432906,1227200,-1.9948455598455623
170,1962-09-04,5.283333,5.353333,5.146667,5.1666669999999995,0.42334700000000003,1624000,2.208189413765901
171,1962-09-05,5.1666669999999995,5.226666000000001,5.086666999999999,5.106667,0.41843100000000005,2248000,1.1612902476586862
172,1962-09-06,5.106667,5.185,5.08,5.173333,0.423893,1811200,-1.3054698886769112
173,1962-09-07,5.173333,5.211666999999999,5.096667,5.096667,0.41761099999999995,1320000,1.481945971774876
174,1962-09-10,5.096667,5.156667,5.033333,5.123333000000001,0.419796,1803200,-0.5232046747413657
175,1962-09-11,5.123333000000001,5.17,5.08,5.093333,0.417338,1539200,0.5855563165618992
176,1962-09-12,5.1,5.153333,5.1,5.115,0.419113,1299200,-0.2941176470588347
177,1962-09-13,5.115,5.153333,5.111667,5.113333,0.41897700000000004,843200,0.03259042033236182
178,1962-09-14,5.113333,5.186666000000001,5.106667,5.176667,0.424166,1091200,-1.238605035111154
179,1962-09-17,5.186666000000001,5.276667,5.186666000000001,5.266667,0.431541,1456000,-1.542435930904348
180,1962-09-18,5.266667,5.331666,5.22,5.226666000000001,0.428263,2280000,0.7595126101574162
181,1962-09-19,5.226666000000001,5.246666,5.15,5.15,0.42198100000000005,1467200,1.4668241666867623
182,1962-09-20,5.15,5.193333,5.096667,5.103333,0.41815699999999995,880000,0.9061553398058297
183,1962-09-21,5.1,5.1,5.006667,5.023333999999999,0.411603,2136000,1.5032549019607913
184,1962-09-24,4.966667,4.966667,4.823333,4.826667,0.395488,2619200,2.818791757128081
185,1962-09-25,4.826667,4.923333,4.786667,4.923333,0.403408,2440000,-2.0027484804731883
186,1962-09-26,4.923333,4.93,4.74,4.74,0.388386,2051200,3.7237578689071036
187,1962-09-27,4.74,4.796667,4.646667,4.6666669999999995,0.382378,2880000,1.5471097046413662
188,1962-09-28,4.67,4.753334,4.67,4.713333,0.386202,1416000,-0.9279014989293471
189,1962-10-01,4.713333,4.713333,4.536667,4.538333000000001,0.37186199999999997,1848000,3.7128715497080265
190,1962-10-02,4.576667,4.683333,4.576667,4.671667,0.382787,2832000,-2.07574638923917
191,1962-10-03,4.671667,4.746666,4.626666999999999,4.646667,0.380739,1800000,0.5351408822589528
192,1962-10-04,4.646667,4.773333999999999,4.626666999999999,4.77,0.390845,1299200,-2.6542250606725144
193,1962-10-05,4.77,4.825,4.736667,4.803333,0.39357600000000004,1739200,-0.6988050314465561
194,1962-10-08,4.803333,4.82,4.786667,4.796667,0.39303,635200,0.138778635584917
195,1962-10-09,4.813333999999999,4.9,4.813333999999999,4.883333,0.400131,1179200,-1.4542726517628122
196,1962-10-10,4.883333,4.956666,4.763333,4.788333000000001,0.392347,1811200,1.945392624258877
197,1962-10-11,4.788333000000001,4.846667,4.736667,4.746666,0.388933,1360000,0.8701775753691386
198,1962-10-12,4.746666,4.756667,4.693333,4.736667,0.388113,1035200,0.210653119473764
199,1962-10-15,4.76,4.893333,4.76,4.893333,0.40095,928000,-2.801113445378159
200,1962-10-16,4.893333,4.913333000000001,4.766667,4.766667,0.390572,1259200,2.5885424106636554
201,1962-10-17,4.766667,4.866667,4.74,4.82,0.394942,1379200,-1.1188740476311918
202,1962-10-18,4.82,4.853333,4.735,4.735,0.387977,976000,1.7634854771784223
203,1962-10-19,4.735,4.746666,4.64,4.641667,0.380329,2368000,1.971129883843724
204,1962-10-22,4.598333,4.598333,4.516667,4.573333,0.37473,2739200,0.5436752840649068
205,1962-10-23,4.573333,4.573333,4.4,4.4,0.360528,2520000,3.790080451172034
206,1962-10-24,4.4,4.533333,4.293334,4.533333,0.37145300000000003,3688000,-3.0302954545454424
207,1962-10-25,4.533333,4.54,4.426667,4.513333,0.369814,2675200,0.44117650302767464
208,1962-10-26,4.493333,4.493333,4.39,4.42,0.362166,1547200,1.6320401804184081
209,1962-10-29,4.506667,4.596667,4.506667,4.593333,0.376369,3520000,-1.923061987939205
210,1962-10-30,4.593333,4.693333,4.548333,4.69,0.38429,2643200,-2.104506683926466
211,1962-10-31,4.68,4.68,4.59,4.613333,0.378008,1176000,1.424508547008543
212,1962-11-01,4.613333,4.693333,4.56,4.693333,0.384563,1992000,-1.7341041715393204
213,1962-11-02,4.693333,4.931667,4.626666999999999,4.763333,0.39029899999999995,3131200,-1.49147737865607
214,1962-11-05,4.79,4.856667,4.79,4.82,0.395024,1728000,-0.6263048016701513
215,1962-11-07,4.82,4.886667,4.746666,4.816667,0.394751,1744000,0.06914937759337084
216,1962-11-08,4.816667,4.866667,4.736667,4.736667,0.38819499999999996,1272000,1.6608995390380956
217,1962-11-09,4.76,4.82,4.76,4.816667,0.394751,1096000,-1.1904831932773114
218,1962-11-12,4.873333000000001,4.986667,4.873333000000001,4.98,0.408138,2171200,-2.1887894793973617
219,1962-11-13,4.98,5.006667,4.89,4.89,0.400762,2112000,1.8072289156626655
220,1962-11-14,4.896667,5.006667,4.896667,4.993333,0.40923000000000004,1840000,-1.9741183135385747
221,1962-11-15,4.993333,5.058333,4.966667,4.966667,0.407045,2080000,0.5340320783732957
222,1962-11-16,4.966667,5.046667,4.92,5.046667,0.413601,1499200,-1.610738146930327
223,1962-11-19,5.046667,5.046667,4.96,4.96,0.406499,936000,1.7173116435065017
224,1962-11-20,4.986667,5.045,4.986667,5.018333,0.411279,1120000,-0.6350133265365507
225,1962-11-21,5.018333,5.063333999999999,4.993333,5.03,0.412235,1595200,-0.23248756110844165
226,1962-11-23,5.03,5.173333,5.003334,5.173333,0.42398199999999997,2763200,-2.8495626242544763
227,1962-11-26,5.173333,5.263333,5.153333,5.183333,0.42480200000000007,2139200,-0.1932989815269921
228,1962-11-27,5.183333,5.276667,5.153333,5.263333,0.431358,1728000,-1.543408459383182
229,1962-11-28,5.273333999999999,5.346667,5.273333999999999,5.3,0.434363,2656000,-0.5056762951104657
230,1962-11-29,5.3,5.346667,5.29,5.346667,0.438188,1752000,-0.8805094339622687
231,1962-11-30,5.346667,5.356667,5.296667,5.313333999999999,0.43545600000000007,1299200,0.6234351232272503
232,1962-12-03,5.26,5.26,5.203333,5.22,0.427807,1288000,0.7604562737642593
233,1962-12-04,5.233333,5.345,5.233333,5.336666999999999,0.43736800000000003,1755200,-1.9745351576136922
234,1962-12-05,5.336666999999999,5.413333000000001,5.316667,5.316667,0.435729,2139200,0.3747657479846424
235,1962-12-06,5.316667,5.383333,5.306667,5.313333999999999,0.43545600000000007,1384000,0.06268965124203706
236,1962-12-07,5.313333999999999,5.37,5.3,5.3,0.434363,1115200,0.25095354442238177
237,1962-12-10,5.3,5.343333,5.186666000000001,5.186666000000001,0.425075,1475200,2.1383773584905503
238,1962-12-11,5.186666000000001,5.233333,5.15,5.1666669999999995,0.423436,1128000,0.38558488246594647
239,1962-12-12,5.193333,5.26,5.193333,5.25,0.430266,768000,-1.0911489788927462
240,1962-12-13,5.25,5.276667,5.1666669999999995,5.173333,0.42398199999999997,1120000,1.4603238095238018
241,1962-12-14,5.173333,5.21,5.14,5.193333,0.425621,995200,-0.3865979630539842
242,1962-12-17,5.193333,5.226666000000001,5.12,5.133333,0.420704,904000,1.1553274169016239
243,1962-12-18,5.133333,5.176667,5.086666999999999,5.096667,0.417699,875200,0.7142727736540821
244,1962-12-19,5.096667,5.233333,5.096667,5.228333,0.42849,963200,-2.5833745857832198
245,1962-12-20,5.228333,5.293334,5.228333,5.228333,0.42849,1272000,0.0
246,1962-12-21,5.228333,5.246666,5.136667,5.136667,0.42097700000000005,899200,1.75325481372361
247,1962-12-24,5.171667,5.253334,5.171667,5.253334,0.430539,675200,-1.5791233271592986
248,1962-12-26,5.253334,5.293334,5.23,5.25,0.430266,723200,0.06346445895120559
249,1962-12-27,5.25,5.276667,5.193333,5.213333,0.42726000000000003,784000,0.6984190476190393
250,1962-12-28,5.213333,5.24,5.206666,5.233333,0.428899,579200,-0.38363173808386253
251,1962-12-31,5.233333,5.263333,5.193333,5.2,0.42616800000000005,1048000,0.636936346301675
252,1963-01-02,5.2,5.2,5.123333000000001,5.13,0.42043100000000005,2387200,1.3461538461538516
253,1963-01-03,5.14,5.286667,5.14,5.286667,0.43327,1120000,-2.8534435797665347
254,1963-01-04,5.293334,5.343333,5.293334,5.293334,0.433817,1536000,0.0
255,1963-01-07,5.293334,5.343333,5.24,5.25,0.430266,880000,0.8186522898422764
256,1963-01-08,5.293334,5.38,5.293334,5.38,0.44092,1803200,-1.6372667963140082
257,1963-01-09,5.38,5.433333,5.35,5.383333,0.441193,1907200,-0.06195167286246235
258,1963-01-10,5.396667,5.453333,5.396667,5.42,0.444198,1547200,-0.43235945445587154
259,1963-01-11,5.42,5.436666000000001,5.386667,5.436666000000001,0.445563,1347200,-0.30749077490776267
260,1963-01-14,5.436666000000001,5.53,5.436666000000001,5.523333999999999,0.452667,2472000,-1.59413876077726
261,1963-01-15,5.523333999999999,5.573333,5.5,5.533333,0.45348599999999994,2080000,-0.18103196366543353
262,1963-01-16,5.526667,5.526667,5.426667,5.446667,0.446383,1264000,1.4475270538282852
263,1963-01-17,5.456666,5.53,5.456666,5.516667,0.45211999999999997,1211200,-1.0995908490642408
264,1963-01-18,5.516667,5.54,5.473333,5.5,0.450754,851200,0.302120827666415
265,1963-01-21,5.5,5.52,5.446667,5.52,0.45239300000000005,875200,-0.3636363636363559
266,1963-01-22,5.52,5.5833330000000005,5.52,5.53,0.45321300000000003,928000,-0.1811594202898673
267,1963-01-23,5.53,5.553333,5.513333,5.523333999999999,0.452667,659200,0.1205424954792215
268,1963-01-24,5.523333999999999,5.58,5.52,5.546667,0.454579,928000,-0.42244412523307373
269,1963-01-25,5.546667,5.58,5.52,5.58,0.45731099999999997,696000,-0.6009554927310371
270,1963-01-28,5.596667,5.66,5.596667,5.66,0.46386700000000003,1587200,-1.1316199445134056
271,1963-01-29,5.66,5.66,5.62,5.623333000000001,0.460862,736000,0.6478268551236671
272,1963-01-30,5.623333000000001,5.63,5.573333,5.593333,0.45840299999999995,720000,0.5334914364843811
273,1963-01-31,5.593333,5.653333,5.573333,5.65,0.46304799999999996,995200,-1.013116866097549
274,1963-02-01,5.65,5.665,5.64,5.65,0.46304799999999996,539200,0.0
275,1963-02-04,5.65,5.656667,5.596667,5.603333,0.45922299999999994,627200,0.8259646017699156
276,1963-02-05,5.603333,5.623333000000001,5.566667,5.613333,0.46015200000000006,760000,-0.17846520990274514
277,1963-02-06,5.613333,5.65,5.576667,5.576667,0.457146,699200,0.6531948131350894
278,1963-02-07,5.586666999999999,5.633333,5.586666999999999,5.586666999999999,0.457966,648000,0.0
279,1963-02-08,5.586666999999999,5.62,5.573333,5.6,0.459059,600000,-0.2386575036600582
280,1963-02-11,5.6,5.61,5.57,5.57,0.4566,456000,0.5357142857142744
281,1963-02-12,5.57,5.58,5.51,5.58,0.45741899999999996,912000,-0.1795332136445204
282,1963-02-13,5.58,5.6,5.566667,5.566667,0.45632700000000004,627200,0.23894265232975379
283,1963-02-14,5.568333,5.61,5.568333,5.57,0.4566,840000,-0.029937146359607213
284,1963-02-15,5.57,5.596667,5.566667,5.5833330000000005,0.457692,568000,-0.23937163375224885
285,1963-02-18,5.5833330000000005,5.593333,5.57,5.571667,0.456736,448000,0.20894329605633125
286,1963-02-19,5.571667,5.576667,5.523333999999999,5.526667,0.45304700000000003,760000,0.8076577440826943
287,1963-02-20,5.513333,5.513333,5.46,5.48,0.449222,899200,0.6045889120065817
288,1963-02-21,5.48,5.48,5.413333000000001,5.47,0.448402,840000,0.1824817518248298
289,1963-02-25,5.466667,5.466667,5.386667,5.386667,0.441571,603200,1.4634145449137486
